,bond_daily_return,AAPL,JNJ,PG,TSLA,NVDA,MRNA,BA,SHOP,NEM,SPG,DIS
2021-06-25,6.0647170438077325e-05,130.441,158.032,130.017,223.957,18.9946,219.94,248.38,147.354,59.0553,119.462,178.35
2021-06-28,5.8692537707294434e-05,132.067,157.846,130.402,229.573,19.9463,222.94,239.96,149.499,59.0282,118.671,176.57
2021-06-29,5.8692537707294434e-05,133.595,157.856,129.524,226.92,19.9883,234.46,235.76,148.299,58.9614,119.395,173.93
2021-06-30,5.71281408126012e-05,134.214,158.533,130.027,226.567,19.9633,234.98,239.56,146.098,59.7159,118.918,175.77
2021-07-01,5.83014960653383e-05,134.512,159.709,130.323,225.973,20.1728,235.11,239.73,145.8,59.2264,121.189,177.26
2021-07-02,5.673694559393816e-05,137.151,162.621,130.974,226.3,20.4465,234.3,236.68,146.475,59.6977,119.442,177.11
2021-07-06,5.399750307555351e-05,139.164,161.642,131.043,219.86,20.6562,233.34,236.14,153.803,60.1968,117.603,173.69
2021-07-07,5.243126126464048e-05,141.665,163.025,132.02,214.883,20.3326,221.9,231.78,152.022,59.952,115.896,172.82
2021-07-08,5.125617572176999e-05,140.364,162.711,132.0,217.603,19.8644,232.79,236.77,146.334,59.1326,115.248,172.8
2021-07-09,5.399750307555351e-05,142.199,163.357,132.05,218.983,20.0112,232.81,239.59,149.499,60.281,119.492,177.04
2021-07-12,5.438896734411003e-05,141.595,163.092,132.158,228.567,20.4714,239.34,238.29,149.474,59.537,120.024,184.38
2021-07-13,5.595443991035509e-05,142.72,162.887,131.99,222.847,20.2108,235.15,228.2,151.647,59.7064,116.649,183.65
2021-07-14,5.399750307555351e-05,146.149,164.004,132.977,217.793,19.8044,246.66,224.45,146.3,59.6977,117.422,183.42
2021-07-15,5.164790941170061e-05,145.489,162.033,134.111,216.867,18.9297,259.675,222.76,144.15,59.8204,116.592,184.15
2021-07-16,5.164790941170061e-05,143.45,161.769,135.404,214.74,18.1259,286.43,217.74,144.263,58.1613,114.704,179.31
2021-07-19,4.6944561201023305e-05,139.587,160.591,135.344,215.407,18.7441,313.59,206.99,147.201,57.1815,107.972,172.95
2021-07-20,4.851296093222324e-05,143.212,162.103,134.615,220.167,18.5763,307.33,217.15,152.478,56.9464,115.753,176.75
2021-07-21,5.125617572176999e-05,142.482,163.102,134.151,218.43,19.373,321.11,222.54,156.936,56.87,117.861,176.89
2021-07-22,5.008074350687508e-05,143.854,163.583,133.628,216.42,19.557,323.48,220.87,159.409,56.7286,115.257,175.13
2021-07-23,5.125617572176999e-05,145.569,165.329,135.562,214.46,19.521,348.83,221.52,164.332,56.6348,114.38,176.14
2021-07-26,5.0864403512651535e-05,145.992,165.397,136.045,219.207,19.2573,335.87,225.85,158.228,56.8989,117.03,178.74
2021-07-27,4.929692933375307e-05,143.824,166.152,136.588,214.927,19.1713,328.5,222.27,155.51,57.7755,115.973,179.5
2021-07-28,4.968885569511805e-05,142.072,165.7,134.565,215.66,19.466,349.32,231.57,153.8,58.3026,115.362,179.1
2021-07-29,5.0472592777017766e-05,142.72,165.7,135.266,225.783,19.6248,345.64,231.63,152.5,59.0939,116.02,178.35
2021-07-30,4.890496441523062e-05,142.929,165.72,137.929,229.067,19.462,353.6,226.48,149.993,59.1878,116.572,176.02
2021-08-02,4.733671901879788e-05,142.602,165.78,137.594,236.557,19.7126,346.61,225.34,153.867,58.3965,116.382,175.55
2021-08-03,4.6944561201023305e-05,144.396,167.819,139.596,236.58,19.7775,386.51,229.09,152.256,59.0282,119.358,172.99
2021-08-04,4.6944561201023305e-05,144.0,166.839,138.117,236.973,20.2348,419.05,226.63,155.552,58.2833,118.585,172.58
2021-08-05,4.851296093222324e-05,144.11,167.153,138.186,238.21,20.5952,416.26,229.94,154.555,57.7087,123.486,176.71
2021-08-06,5.164790941170061e-05,143.42,166.593,137.14,233.033,20.3266,413.72,231.33,152.506,56.3611,124.564,177.13
2021-08-09,5.243126126464048e-05,143.37,167.173,137.88,237.92,20.2557,484.47,232.27,154.999,55.4392,122.409,176.72
2021-08-10,5.360600034065577e-05,142.9,167.231,137.969,236.663,19.8974,456.76,235.78,152.594,54.6933,121.722,177.07
2021-08-11,5.321445913253342e-05,143.143,167.26,138.304,235.94,19.6618,385.33,239.49,148.523,55.8338,123.01,178.09
2021-08-12,5.360600034065577e-05,146.11,168.614,138.63,240.75,19.8664,391.42,238.18,150.32,54.9757,123.325,179.29
2021-08-13,5.0864403512651535e-05,146.316,169.614,139.3,239.057,20.1488,389.78,234.46,149.8,55.4392,123.153,181.08
2021-08-16,4.968885569511805e-05,148.307,171.144,140.268,228.723,19.9113,373.86,229.06,148.9,55.4758,120.664,179.09
2021-08-17,4.968885569511805e-05,147.393,172.712,140.504,221.903,19.421,401.86,222.22,148.187,55.4575,118.032,175.83
2021-08-18,5.008074350687508e-05,143.638,170.506,138.975,229.663,19.0035,398.8,219.0,148.918,53.6194,117.928,174.74
2021-08-19,4.890496441523062e-05,143.97,171.85,140.613,224.49,19.7605,375.53,212.16,146.611,53.2529,118.356,173.25
2021-08-20,4.968885569511805e-05,145.42,172.683,140.711,226.753,20.774,382.98,212.67,145.07,53.0923,118.642,175.12
2021-08-23,4.929692933375307e-05,146.917,171.928,139.982,235.433,21.9144,411.89,219.4,148.141,54.4399,119.281,177.66
2021-08-24,5.0864403512651535e-05,146.83,169.791,138.857,236.163,21.7494,394.94,221.43,153.851,54.1574,122.132,178.47
2021-08-25,5.321445913253342e-05,145.588,168.672,138.353,237.067,22.169,397.87,221.03,155.224,53.6194,122.113,178.31
2021-08-26,5.2822879442970816e-05,144.78,167.761,138.107,233.72,22.0242,400.3,216.5,151.558,53.3564,120.731,176.56
2021-08-27,5.164790941170061e-05,145.826,167.398,138.009,237.307,22.5912,382.22,221.75,153.142,54.8258,123.171,180.14
2021-08-30,5.0864403512651535e-05,150.278,168.113,138.61,243.637,22.6432,370.69,217.66,154.9,54.1845,122.914,179.98
2021-08-31,5.125617572176999e-05,149.007,167.594,138.077,245.24,22.3449,376.69,219.5,152.478,54.6382,123.877,181.3
2021-09-01,5.164790941170061e-05,149.676,168.192,139.488,244.697,22.4007,389.94,218.12,153.903,54.5346,125.126,183.48
2021-09-02,5.0864403512651535e-05,150.792,169.339,139.596,244.13,22.3559,397.66,220.83,154.26,55.3163,125.688,181.86
2021-09-03,5.243126126464048e-05,151.422,169.447,139.696,244.523,22.8018,416.7,218.17,155.425,56.2198,125.069,181.0
2021-09-07,5.438896734411003e-05,153.769,166.819,139.172,250.973,22.6212,436.39,214.24,153.67,54.911,124.001,184.34
2021-09-08,5.321445913253342e-05,152.211,166.408,140.228,251.29,22.2989,422.9,211.38,147.781,54.7494,123.124,185.15
2021-09-09,5.125617572176999e-05,151.195,162.701,139.636,251.62,22.137,455.92,213.94,150.408,54.5114,121.722,185.91
2021-09-10,5.321445913253342e-05,146.189,161.632,139.774,245.423,22.4377,449.38,210.3,148.41,54.2067,119.167,184.12
2021-09-13,5.243126126464048e-05,146.76,160.504,141.273,247.667,22.112,419.72,214.48,147.687,54.2551,122.17,184.98
2021-09-14,5.0472592777017766e-05,145.35,159.542,141.027,248.163,22.2019,427.71,211.57,145.128,54.4069,120.711,182.4
2021-09-15,5.164790941170061e-05,146.247,160.13,140.741,251.943,22.3009,434.46,214.22,147.494,54.8915,122.199,184.41
2021-09-16,5.2822879442970816e-05,146.01,159.935,139.754,252.33,22.2019,440.65,213.36,147.597,52.7227,123.61,183.34
2021-09-17,5.399750307555351e-05,143.34,159.494,139.972,253.163,21.8604,430.05,213.36,148.629,52.5225,122.303,183.47
2021-09-20,5.164790941170061e-05,140.276,158.572,138.571,243.39,21.0744,423.33,209.5,143.453,51.3722,120.673,178.61
2021-09-21,5.243126126464048e-05,140.76,159.278,138.788,246.46,21.2074,434.04,208.51,143.715,51.8473,121.474,171.17
2021-09-22,5.203960459021495e-05,143.133,158.69,139.262,250.647,21.9014,440.72,216.98,146.59,51.9807,124.516,173.65
2021-09-23,5.5563129429891944e-05,144.1,159.602,139.824,251.213,22.4416,454.6,221.1,147.66,51.4109,125.889,176.25
2021-09-24,5.791041604052971e-05,144.189,159.111,139.212,258.13,22.0412,430.14,221.39,144.4,51.2397,124.716,176.0
2021-09-27,5.83014960653383e-05,142.671,157.964,137.377,263.787,21.6208,408.84,224.16,144.381,51.2677,124.984,178.26
2021-09-28,6.0647170438077325e-05,139.26,157.611,136.331,259.187,20.6612,384.21,218.41,136.931,51.915,124.583,174.52
2021-09-29,6.10379819414586e-05,140.167,158.777,137.733,260.437,20.4804,378.9,225.36,134.655,51.0869,124.716,172.68
2021-09-30,5.986543241132125e-05,138.857,156.346,135.572,258.493,20.6781,384.86,219.94,135.578,51.6479,121.093,169.17
2021-10-01,5.83014960653383e-05,139.991,155.345,135.364,258.407,20.7041,341.09,226.0,135.076,50.9446,124.049,176.01
2021-10-04,5.8692537707294434e-05,136.551,154.129,134.585,260.51,19.6977,325.84,223.79,131.49,52.0001,123.219,173.46
2021-10-05,6.0647170438077325e-05,138.472,154.482,135.118,260.197,20.4145,332.11,224.42,131.808,51.201,122.418,174.61
2021-10-06,6.0256320597362745e-05,139.349,154.806,136.923,260.917,20.6622,302.42,224.99,134.988,51.8665,123.553,175.48
2021-10-07,6.221018650132137e-05,140.622,156.189,138.018,264.537,21.0366,309.36,226.48,139.85,51.943,124.859,177.71
2021-10-08,6.338204629385835e-05,140.237,155.787,137.446,261.83,20.793,304.91,226.39,137.803,51.6576,123.067,176.74
2021-10-12,6.260084472953231e-05,138.867,152.649,137.811,268.573,20.6332,311.13,223.57,135.722,52.1055,125.574,173.13
2021-10-13,6.142875511461199e-05,138.277,154.11,138.127,270.36,20.9008,321.5,221.78,139.897,53.6166,127.787,172.96
2021-10-14,5.986543241132125e-05,141.083,155.003,139.696,272.773,21.7065,331.88,217.44,140.675,54.9497,129.818,174.41
2021-10-15,6.260084472953231e-05,142.15,156.149,140.05,281.01,21.8224,324.21,217.04,142.458,54.2455,130.648,176.46
2021-10-18,6.260084472953231e-05,143.824,155.012,138.038,290.037,22.1819,334.84,216.98,146.511,53.6263,134.662,171.14
2021-10-19,6.494399006440332e-05,145.982,158.63,136.4,288.09,22.2499,333.61,215.97,148.574,54.2067,133.089,171.18
2021-10-20,6.494399006440332e-05,146.476,158.543,136.943,288.6,22.0632,333.01,216.17,148.747,54.3682,135.062,170.55
2021-10-21,6.611504619025155e-05,146.692,158.179,135.956,298.0,22.6512,339.57,214.34,149.671,54.3877,134.128,171.34
2021-10-22,6.533438035116745e-05,145.914,158.483,137.417,303.227,22.6851,326.54,212.97,142.585,54.7967,135.234,169.42
2021-10-25,6.455356152268443e-05,145.864,158.837,137.436,341.62,23.1245,349.56,212.87,142.516,55.0822,136.808,172.01
2021-10-26,6.416309471890536e-05,146.536,160.454,139.39,339.477,24.6732,345.74,209.81,136.37,54.8819,136.378,172.04
2021-10-27,6.0647170438077325e-05,146.07,158.503,138.393,345.953,24.4077,340.88,206.61,136.112,54.73,134.099,169.55
2021-10-28,6.18194899655311e-05,149.736,157.65,139.222,359.013,24.8968,347.92,207.85,145.7,52.2381,137.075,169.68
2021-10-29,6.10379819414586e-05,147.006,157.679,139.528,371.333,25.522,345.21,207.03,146.673,51.3626,136.569,169.07
2021-11-01,6.221018650132137e-05,146.179,157.816,139.182,402.863,25.7814,337.17,214.58,152.762,51.6479,139.154,170.19
2021-11-02,6.142875511461199e-05,147.225,160.297,140.573,390.667,26.3547,348.64,212.77,147.664,52.0378,148.126,169.83
2021-11-03,6.299146465793548e-05,148.675,159.788,141.54,404.62,26.5505,345.92,213.38,149.534,52.4277,154.887,170.08
2021-11-04,6.0256320597362745e-05,148.149,159.346,141.797,409.97,29.7477,284.02,213.03,154.056,52.1712,154.392,170.28
2021-11-05,5.71281408126012e-05,148.684,158.209,142.507,407.363,29.6989,236.99,224.46,152.806,53.6069,158.854,175.63
2021-11-08,5.947450587262537e-05,147.854,157.669,141.441,387.647,30.7493,244.68,222.68,153.377,53.4464,155.965,176.87
2021-11-09,5.75192976255412e-05,148.218,157.317,141.865,341.167,30.6024,236.85,220.79,155.485,53.9784,156.05,175.11
2021-11-10,6.142875511461199e-05,145.37,159.024,143.266,355.983,29.4063,228.96,218.5,147.4,55.3298,152.77,174.45
2021-11-12,6.221018650132137e-05,147.412,159.739,143.01,344.473,30.3357,231.19,220.96,166.952,55.8619,153.543,159.63
